0,18.49774646
0.2,23.70991737
0.4,31.22373971
0.6,25.27513845
0.8,8.689322579
1,18.89185862
1.2,19.37508713
1.4,29.77205236
1.6,15.41484938
1.8,19.59151254
2,16.7971695
2.2,10.80529582
2.4,32.18466602
2.6,26.86178606
2.8,0
3,21.53068522
3.2,5.778822863
3.4,16.33061222
3.6,8.911895859
3.8,14.20845947
4,6.571802484
4.2,11.0689419
4.4,10.68513948
4.6,21.85117333
4.8,18.34548197
5,33.34770438
5.2,20.18121701
5.4,19.8516693
5.6,27.96404997
5.8,27.43921853
6,23.11150146
6.2,20.59751529
6.4,22.22271167
6.6,19.26600011
6.8,15.05708637
7,22.22688146
7.2,26.88734282
7.4,16.31738284
7.6,12.41670105
7.8,14.37955526
8,22.21085112
8.2,16.80728143
8.4,15.76083887
8.6,21.35851335
8.8,25.59768377
9,32.7437894
9.2,12.60367685
9.4,19.71497623
9.6,21.37118887
9.8,27.33848692
10,3.131035576
10.2,41.10051803
10.4,44.50912536
10.6,46.93079069
10.8,43.37484033
11,38.33262584
11.2,22.74903062
11.4,39.09024534
11.6,27.48491212
11.8,37.6622079
12,23.83913331
12.2,35.78759176
12.4,40.95050063
12.6,33.30011183
12.8,29.20730333
13,41.38946768
13.2,35.82219229
13.4,57.00348573
13.6,68.76623435
13.8,52.80083062
14,41.6123258
14.2,65.80915882
14.4,86.05831884
14.6,104.4919439
14.8,115.5358671
15,74.63842643
15.2,87.9109071
15.4,87.88084032
15.6,80.08515777
15.8,89.6577869
16,102.3894849
16.2,81.04539571
16.4,82.0890294
16.6,91.76950332
16.8,99.91941999
17,89.68445139
17.2,73.88458901
17.4,79.47527692
17.6,80.64653617
17.8,83.70234941
18,76.54458103
18.2,52.34017593
18.4,74.31122076
18.6,104.6060394
18.8,103.4289251
19,104.740707
19.2,97.26642245
19.4,129.445629
19.6,77.88813874
19.8,75.54732139
20,91.75375782
20.2,83.36916204
20.4,92.3428293
20.6,72.25084732
20.8,67.73996818
21,68.62911402
21.2,59.09326922
21.4,67.50109554
21.6,55.86648678
21.8,46.2915789
22,65.35372626
22.2,59.02012782
22.4,46.18363126
22.6,61.09650786
22.8,44.19965909
23,44.8247474
23.2,65.23595153
23.4,45.80845325
23.6,40.44726189
23.8,41.69508857
24,48.15366985
24.2,33.32516221
24.4,50.30592103
24.6,52.86336952
24.8,47.48818128
25,46.13113308
25.2,44.48433609
25.4,30.46979151
25.6,41.64271699
25.8,37.99696191
26,38.41778603
26.2,52.90483002
26.4,28.95813677
26.6,48.48101794
26.8,32.78900826
27,48.99293648
27.2,37.89088948
27.4,43.39412263
27.6,43.37775997
27.8,24.45921313
28,42.73027982
28.2,41.75890135
28.4,45.21313896
28.6,45.98712904
28.8,51.12687858
29,41.4545939
29.2,43.20701232
29.4,51.76960343
29.6,39.41681011
29.8,22.37540343
30,48.25765343
30.2,22.46135486
30.4,38.27959753
30.6,39.72382357
30.8,16.68988648
31,40.73185977
31.2,37.73822146
31.4,31.24291914
31.6,34.21729098
31.8,47.34359964
32,24.27146984
32.2,30.77337893
32.4,47.1396915
32.6,28.50179429
32.8,31.07216358
33,25.5312441
33.2,32.20311752
33.4,41.36407708
33.6,39.62289414
33.8,25.88286716
34,31.69440347
34.2,49.55930755
34.4,32.54411435
34.6,35.04993501
34.8,30.74162683
35,35.14781029
35.2,26.0710931
35.4,30.06991127
35.6,36.76310046
35.8,27.12348572
36,26.78194294
36.2,43.23815518
36.4,32.94003843
36.6,41.48283294
36.8,45.81969665
37,18.66787695
37.2,23.44828102
37.4,36.42206408
37.6,16.96006022
37.8,42.33365946
38,36.46453736
38.2,29.05553731
38.4,35.55049148
38.6,33.36175664
38.8,24.68255391
39,18.22590322
39.2,35.86066195
39.4,37.60451924
39.6,29.97481322
39.8,48.04228826
40,37.48137996
40.2,34.31418513
40.4,25.38110802
40.6,16.95123008
40.8,34.98339249
41,31.58984229
41.2,39.49969156
41.4,30.68906536
41.6,36.3350524
41.8,36.46750447
42,41.58308191
42.2,35.99900077
42.4,29.61432838
42.6,36.22052963
42.8,38.76829345
43,41.71047801
43.2,24.91255684
43.4,24.09790541
43.6,39.44527069
43.8,46.17210302
44,32.45357379
44.2,43.58756278
44.4,26.81416978
44.6,30.86638814
44.8,41.54541931
45,28.74001812
45.2,27.17287435
45.4,39.6296196
45.6,27.19574093
45.8,8.996834507
46,50.77419527
46.2,25.29399348
46.4,43.11903535
46.6,40.55668123
46.8,29.32589303
47,42.50412226
47.2,32.27993814
47.4,36.64398855
47.6,44.28551556
47.8,36.86106277
48,49.09961025
48.2,37.46492236
48.4,36.86183027
48.6,24.47259285
48.8,38.09773309
49,27.75612237
49.2,46.82953686
49.4,36.8979104
49.6,26.06773828
49.8,42.31722559
50,40.36287711
50.2,42.83226158
50.4,14.06279384
50.6,35.41386171
50.8,23.24861388
51,37.39590328
51.2,37.09524341
51.4,20.15998828
51.6,27.69505517
51.8,31.2102413
52,22.08122375
52.2,32.15903013
52.4,15.86567698
52.6,38.21482736
52.8,26.38206271
53,6.18814644
53.2,45.74714076
53.4,39.56407403
53.6,42.76116948
53.8,43.31526064
54,39.22558541
54.2,39.680203
54.4,23.2757531
54.6,27.67346247
54.8,43.47665594
55,36.35305291
55.2,24.4286637
55.4,21.38819243
55.6,49.34153704
55.8,32.95028487
56,43.58494381
56.2,32.01315087
56.4,44.79302695
56.6,40.1435004
56.8,35.91606394
57,43.84578893
57.2,41.17665028
57.4,31.39569003
57.6,49.12228693
57.8,24.02746211
58,37.82641998
58.2,11.13155201
58.4,19.8479426
58.6,20.06943189
58.8,30.99029491
59,46.74244606
59.2,35.45288522
59.4,18.30414806
59.6,30.97089393
59.8,29.67832314
60,38.26939857
60.2,34.5475508
60.4,24.8877834
60.6,35.30729872
60.8,28.35750541
61,27.80020185
61.2,37.72171638
61.4,22.5189723
61.6,54.2627011
61.8,47.3015378
62,41.29922779
62.2,34.32996228
62.4,26.4807213
62.6,29.01479682
62.8,20.8733938
63,39.33194268
63.2,28.34183112
63.4,51.07596286
63.6,29.54532512
63.8,42.92849901
64,24.2896365
64.2,41.58830403
64.4,26.76008123
64.6,44.86517931
64.8,42.90204025
65,27.81112875
65.2,39.77032421
65.4,24.47819476
65.6,24.88059111
65.8,13.83344763
66,49.33216095
66.2,38.14412296
66.4,39.71462155
66.6,43.03516486
66.8,41.85552648
67,41.44154651
67.2,38.39525177
67.4,46.24192916
67.6,27.56947889
67.8,46.991668
68,30.93388805
68.2,40.37029094
68.4,22.85841831
68.6,42.6043475
68.8,33.97994542
69,22.14793243
69.2,37.34348423
69.4,42.35390706
69.6,26.96405267
69.8,38.09629305
70,36.54513215
70.2,46.30254536
70.4,30.47014756
70.6,29.63318341
70.8,25.09052052
71,31.69623121
71.2,26.91153076
71.4,35.60476202
71.6,37.41578691
71.8,21.65139542
72,29.43494048
72.2,39.45727367
72.4,42.36702567
72.6,28.60067443
72.8,25.67887198
73,30.90572814
73.2,32.03559018
73.4,45.24688496
73.6,22.67850029
73.8,32.19177127
74,24.37652158
74.2,25.29976156
74.4,36.14290196
74.6,33.49140775
74.8,30.46302648
75,40.81326162
75.2,34.14907896
75.4,16.34910329
75.6,32.32942964
75.8,31.76414257
76,26.78242559
76.2,34.81858698
76.4,45.29204052
76.6,21.29405967
76.8,40.23455526
77,27.90271374
77.2,28.27839813
77.4,43.3669122
77.6,42.42687438
77.8,53.79814565
78,31.98500679
78.2,43.54344374
78.4,41.15732842
78.6,25.64810892
78.8,33.46557406
79,35.85325602
79.2,29.51577264
79.4,39.57152742
79.6,31.30460351
79.8,24.46664279
80,43.97817771
80.2,38.85865203
80.4,23.15574709
80.6,37.47770865
80.8,27.80596993
81,50.2287048
81.2,35.92933288
81.4,29.59605885
81.6,23.53858421
81.8,19.95009843
82,35.06162941
82.2,30.71497817
82.4,28.04565753
82.6,26.08997187
82.8,38.6971064
83,34.1519986
83.2,27.83022116
83.4,43.66196224
83.6,29.85877128
83.8,59.58972711
84,45.04058731
84.2,30.42510278
84.4,43.76934811
84.6,36.85049193
84.8,35.84646726
85,36.43223931
85.2,32.64983863
85.4,22.82167354
85.6,35.83481243
85.8,32.72359719
86,32.1541878
86.2,25.29081274
86.4,20.42442559
86.6,38.54325153
86.8,35.79528253
87,33.68393799
87.2,31.89488558
87.4,25.58277698
87.6,34.61946579
87.8,25.87096704
88,35.82567371
88.2,34.88289032
88.4,24.01369469
88.6,21.20331339
88.8,42.91306209
89,29.79113686
89.2,38.36328604
89.4,40.95059558
89.6,33.42254692
89.8,32.99498942
90,27.53967322
90.2,38.06752389
90.4,30.28912974
90.6,37.11213619
90.8,31.50321832
91,11.52746818
91.2,32.27967704
91.4,35.26272077
91.6,26.22324682
91.8,40.39648069
92,35.10287628
92.2,34.38002346
92.4,26.00326878
92.6,33.04217844
92.8,34.30478531
93,42.47752899
93.2,48.56927976
93.4,32.71255952
93.6,43.32940785
93.8,39.31105418
94,26.70471088
94.2,42.13206962
94.4,25.20946628
94.6,36.515279
94.8,38.32111342
95,33.38548566
95.2,37.95523239
95.4,48.62258499
95.6,40.76595392
95.8,26.77611157
96,22.84988884
96.2,40.33062653
96.4,41.76535779
96.6,24.57650521
96.8,33.23966178
97,34.34448137
97.2,24.60860546
97.4,24.24038237
97.6,37.14280431
97.8,19.87233625
98,38.59983246
98.2,39.62835363
98.4,33.49219898
98.6,18.11071582
98.8,37.16790215
99,35.1618942
99.2,39.84328362
99.4,39.31678269
99.6,38.22575426
99.8,37.32996209
100,18.72047007
100.2,35.89888631
100.4,20.10915169
100.6,37.13915673
100.8,35.91159348
101,35.91837433
101.2,30.1765613
101.4,44.24824067
101.6,43.4321571
101.8,28.27122958
102,28.82102435
102.2,38.6109809
102.4,33.35424786
102.6,33.94077157
102.8,33.48552099
103,44.60044133
103.2,38.4692556
103.4,24.25267019
103.6,45.71076788
103.8,31.3110837
104,34.06895099
104.2,30.87739416
104.4,30.48165206
104.6,38.17447458
104.8,38.5746634
105,35.26652659
105.2,25.6578015
105.4,39.60832758
105.6,34.11140845
105.8,27.94989485
106,14.43195058
106.2,41.55166212
106.4,26.00314218
106.6,30.24292185
106.8,36.72592052
107,38.28166265
107.2,36.24135483
107.4,23.43709301
107.6,36.28131199
107.8,48.49259365
108,34.68494807
108.2,29.05790309
108.4,19.40217097
108.6,36.18786761
108.8,27.16539722
109,30.0865746
109.2,31.20275626
109.4,25.39914808
109.6,30.44391826
109.8,24.22283287
110,27.42848944
110.2,41.70197228
110.4,37.40740778
110.6,35.96757308
110.8,23.98549522
111,33.34164355
111.2,24.47195986
111.4,39.13135771
111.6,32.35818298
111.8,34.53421065
112,21.90016636
112.2,31.46413151
112.4,36.91693159
112.6,46.46008737
112.8,23.37648472
113,20.77816915
113.2,35.56774823
113.4,27.38197297
113.6,28.0313679
113.8,21.64531876
114,39.58315852
114.2,25.51588631
114.4,36.78824578
114.6,25.14749707
114.8,44.0148117
115,24.62990539
115.2,29.21976521
115.4,38.12745172
115.6,21.80078774
115.8,23.1336401
116,36.20879567
116.2,41.85671332
116.4,21.31446552
116.6,31.8294033
116.8,42.83193718
117,42.64096567
117.2,25.18458206
117.4,31.85321144
117.6,27.12825684
117.8,41.78308137
118,37.08484664
118.2,32.46646294
118.4,41.22730489
118.6,20.81435214
118.8,20.63704519
119,28.47243962
119.2,31.04778576
119.4,27.34324221
119.6,39.44264381
119.8,34.10998423
120,35.0969104
120.2,34.91892298
120.4,35.80859895
120.6,34.72349684
120.8,28.17101226
121,32.74125746
121.2,27.07778421
121.4,46.31682708
121.6,37.50404873
121.8,25.20642795
122,37.57346343
122.2,40.28615144
122.4,34.72585471
122.6,44.30285935
122.8,38.42103799
123,31.25277788
123.2,15.50689328
123.4,38.59788603
123.6,31.62849392
123.8,32.50501171
124,34.10975478
124.2,31.51901129
124.4,33.31515313
124.6,38.50721887
124.8,35.07889407
125,29.52195216
125.2,35.58528191
125.4,31.17132065
125.6,30.78208247
125.8,44.85639664
126,35.34354501
126.2,21.73747344
126.4,20.98561409
126.6,46.57141357
126.8,40.55843776
127,24.59334261
127.2,23.39002268
127.4,33.26873952
127.6,38.85197404
127.8,19.90400132
128,37.11013438
128.2,49.03744323
128.4,23.37263934
128.6,30.37571414
128.8,30.16559484
129,24.19426943
129.2,23.9478168
129.4,29.93288589
129.6,27.34215823
129.8,32.62940114